id, date, question;;;
2017D32247, 2017-11-14,Deelt u de mening dat met een jaarlijkse besteding van 10 miljard euro aan producten en diensten het Rijk een sterke trendsetter kan zijn bij het stimuleren van een herstel- en hergebruikeconomie?2 Wat zijn de nieuwe doelstellingen die dit kabinet aan het inkoopbeleid stelt? Op welke manier stimuleert het Rijk ook decentrale overheden om de 50 miljard euro die zij jaarlijks besteden in te zetten voor de circulaire transitie?;;;
2017D32247, 2017-11-14,Kunt u deze vragen beantwoorden vóór het algemeen overleg Circulaire Economie dat op 13 december 2017 gepland staat?;;;
2017D32619, 2017-11-16,Bent u bekend met het voorstel van de Europese Commissie voor de nieuwe emissie-eisen van nieuwe auto’s vanaf 2025 en 2030?1;;;
2017D32619, 2017-11-16,Bent u van mening dat deze eisen voldoende streng zijn om de Nederlandse Europese en mondiale reductiedoelstellingen voor CO2 te halen? Zo nee wat gaat u doen om deze emissie-eisen aan te scherpen?;;;
2017D32619, 2017-11-16,Bent u bekend met het bericht in het Algemeen Dagblad dat de gemiddelde CO2-uitstoot van nieuwe auto’s is gestegen als gevolg van de nieuwe belastingregels?2;;;
2017D32619, 2017-11-16,Hoe valt dit te rijmen met uw eerdere belofte dat de Autobrief II (Kamerstuk 34 391) zal leidden tot meer milieuwinst?3;;;
2017D32619, 2017-11-16,Is het nu waargenomen effect aanleiding de belastingregels te herzien en/of andere aanvullende maatregelen te nemen?;;;
2017D32619, 2017-11-16,Welk effect heeft het Europese voorstel op de voorspelde uitstoot van het Nederlandse wegverkeer tegen de achtergrond dat in de Nationale Energie-verkenning – waar het regeerakkoord op is gebaseerd – wordt uitgegaan van 1 https://www.nu.nl/economie/4998032/co2-uitstoot-autos-in-eu-met-derde-omlaag-in-2030.html2 https://www.ad.nl/binnenland/autokoper-gaat-weer-voor-groot-en-zwaar~a0b4cafc/3 https://www.rijksoverheid.nl/actueel/nieuws/2015/06/19/autobrief-ii-eenvoudiger-stabieler-en-meer-milieuwinst    kv-tk-2017Z15539’s-Gravenhage 2017 Tweede Kamer vergaderjaar 2017–2018 Vragen 1een veel lagere gemiddelde CO2-uitstoot (namelijk 73g/km in 2025) dan het nu voorliggende Europese voorstel?;;;
2017D32619, 2017-11-16,Zijn de ambities van het regeerakkoord om de verkeersemissies te laten dalen met behulp van Europees bronbeleid nog haalbaar als de EU-eisen minder streng worden dan gehoopt en ook de effecten van de Autobief II zo tegenvallen?;;;
2017D32619, 2017-11-16,Betekent de ambitie van het regeerakkoord om uiterlijk in 2030 uitsluitend nog emissieloze auto’s te verkopen dat er een importverbod voor brandstof-auto’s komt? Hoe verhoudt dit zich tot Europese marktregels?;;;
2017D32619, 2017-11-16,Mocht u geen importverbod willen overwegen kunt u dan aangeven welk type maatregelen u aanvullend denkt te nemen om uw doelstellig uit het regeerakkoord te halen?;;;
2017D32847, 2017-11-17,Hebt u kennisgenomen van de resultaten van de «Evaluatie naar de zwerfaf-valpilot Schoon Belonen (2016–2017)»?1;;;
2017D32847, 2017-11-17,Deelt u de conclusie uit dit rapport dat Schoon Belonen in de opzet en uitvoering niet voldoet aan de voorwaarden die hier door de Kamer aan werden gesteld met name door het ontbreken van een wetenschappelijk kader voor monitoring? Zo nee kunt u dit toelichten?;;;
2017D32847, 2017-11-17,Is het waar dat een aantal gemeenten al voortijdig is gestopt met deelname aan dit project? Zo ja hoeveel gemeenten betrof dit en wat was hiervoor de reden?;;;
2017D32847, 2017-11-17,Kunt u de beweegredenen uiteenzetten van de 80% van de Nederlandse gemeenten die niet hebben willen deelnemen aan het project Schoon Belonen?;;;
2017D32847, 2017-11-17,Zijn de beweegredenen van deelnemende en niet-deelnemende organisaties in kaart gebracht? Is in kaart gebracht of deelnemende organisaties voorne-mens zijn om door te gaan met dit project en welke barrières of juist uitbreidingsmogelijkheden er gemeentelijk nog zijn? Is per gemeente in kaart gebracht of er voldoende organisaties zijn nu en op lange termijn om de gemeente daadwerkelijk helemaal schoon te krijgen? Welke conclusies trekt u hieruit met betrekking tot de opschaalbaarheid van dit project?;;;
2017D32847, 2017-11-17,Deelt u de mening dat het project Schoon Belonen een positieve bijdrage kan leveren aan bewustwording en educatie maar dat de meetbare effecten met betrekking tot de hoeveelheid zwerfafval beperkt zal blijven tot hooguit een kleine afstand rond scholen en verenigingen (in de huidige opzet zo’n 1% van het gemeentelijk oppervlak)? Zo nee kunt u dit toelichten?;;;
2017D32847, 2017-11-17,Ben u het eens met de constatering dat het project Schoon Belonen geen effect heeft gehad op buitengebied/akkerbouwgebieden snelwegen provinciale wegen doorgaande gemeentelijke wegen natuurgebieden rivieren kanalen/rivieren meren sluizen en sloten? Zo ja welke conclusies verbindt u hieraan? Zo nee kunt u dit toelichten?;;;
2017D32847, 2017-11-17,Deelt u de mening dat het verpakkende bedrijfsleven met het project Schoon Belonen alle ruimte heeft gehad om gedurende twee jaar te experimenteren met alternatieve vormen van zwerfafvalreductie? Zo nee kunt u dit toelich-ten?;;;
2017D32847, 2017-11-17,Deelt u de mening dat Schoon Belonen in deze vorm geen landelijk imple-menteerbaar systeem heeft opgeleverd waarmee de doelstelling om de hoeveelheid flesjes in het zwerfafval binnen drie jaar met 90% te reduceren gehaald wordt? Zo nee kunt u dit toelichten?;;;
2017D32847, 2017-11-17,Deelt u de mening dat deze pilot geen landelijk dekkend alternatief heeft opgeleverd voor de door adviesbureau CE Delft in september 2017 beschre-ven statiegeldsystemen? Zo nee kunt u dit toelichten?;;;
2017D32847, 2017-11-17,Bent u nu alle informatie over prijsprikkels en alternatieven voorhanden is bereid alsnog te besluiten tot de uitbreiding van het statiegeldsysteem naar flesjes en blikjes? Zo nee kunt u dit toelichten?;;;
2017D32847, 2017-11-17,Wanneer kan de Kamer de evaluatie van de Raamovereenkomst Verpakkingen verwachten?;;;
2017D33043, 2017-11-20,Bent u op de hoogte van het bericht dat er net over de grens bij Emmen een lekkage is geweest bij de Duitse kerncentrale Emsland?1;;;
2017D33043, 2017-11-20,Kunt u toelichten hoe de Duitse autoriteiten tot de conclusie zijn gekomen dat er geen sprake was van een gevaarlijke situatie? Deelt u deze interpretatie van het gemelde incident?;;;
2017D33043, 2017-11-20,Zal de Autoriteit Nucleaire Veiligheid en Stralingsbescherming (ANVS) met een eigen onderzoek naar het gemelde incident komen? Zo ja op welke termijn? Zo nee waarom niet?;;;
2017D33043, 2017-11-20,Uit welk koelwatersysteem is er precies een lekkage geweest? Betrof dit de primaire secundaire of tertiaire kring of betrof het een ander systeem? Indien het een ander systeem betrof wat was hiervan de functie? Wat zouden de slechtst denkbare gevolgen kunnen zijn geweest van het lek?;;;
2017D33043, 2017-11-20,Is er op enig moment radioactief materiaal vrijgekomen?;;;
2017D33043, 2017-11-20,Kunt u een overzicht geven van alle incidenten bij de kerncentrale Emsland de afgelopen jaren en welke kwalificatie binnen de International Nuclear and Radiological Event Scale (INES) deze hebben gekregen?;;;
2017D33043, 2017-11-20,Bent u of de ANVS actief op de hoogte gesteld van dit incident en eventuele eerdere incidenten? Kunt u toelichten welke vorm van samenwerking er bestaat met de Bundesregierung in Berlijn en de Landesregierung in Hannover met betrekking tot deze kerncentrale? Op welke wijze werkt de ANVS samen met haar Duitse tegenhanger?;;;
2017D33043, 2017-11-20,Deelt u de mening dat gedetailleerde informatie over de staat van kernreacto-ren in de buurt van de Nederlandse grens essentieel is om de volksgezond-heid en de veiligheid van Nederlandse inwoners te garanderen?;;;
2017D33043, 2017-11-20,Kunt u aangeven of er actuele rampenplannen binnen de veiligheidsregio’s in de grensgebieden bestaan gericht op een ramp bij deze Duitse centrale?;;;
2017D33043, 2017-11-20,Deelt u de mening dat deze oude kernreactor die volgens plan in 2022 zal sluiten zo snel mogelijk definitief gesloten dient te worden om de veiligheid van onze inwoners te garanderen? Zo ja welke stappen zult u zetten om de Duitse overheden hiervan te overtuigen? Zo nee waarom niet?;;;
2017D33343, 2017-11-21,Bent u bekend met het artikel «Nuclear accident sends «harmless» radioactive cloud over Europe»?1;;;
2017D33343, 2017-11-21,Weet u wie verantwoordelijk is voor het nucleaire incident waardoor er een wolk van de radioactieve stof ruthenium-106 vrij is gekomen? Zo nee bent u bereid dit uit te zoeken?;;;
2017D33343, 2017-11-21,Deelt u de inschatting van het Franse nucleaire onderzoeksinstituut IRSN dat de radioactieve wolk tot stand is gekomen door een incident in Rusland of Kazachstan?;;;
2017D33343, 2017-11-21,Deelt u de inschatting dat het incident heeft geleid tot gezondheidsgevaren voor de plaatselijke bevolking?;;;
2017D33343, 2017-11-21,Heeft u opheldering gevraagd over het incident bij de Russische en Kazachstaanse regering? Zo nee gaat u dit alsnog doen?;;;
2017D33343, 2017-11-21,Had dit incident gemeld moeten worden conform de meldplicht voor kernongevallen volgens de internationale procedures van het Internationaal Atoom Energie Agentschap (IAEA)?;;;
2017D33343, 2017-11-21,Welke consequentie wordt verbonden aan het niet voldoen aan de meld-plicht?;;;
2017D33343, 2017-11-21,Hebt u net als het Franse nucleaire onderzoeksinstuut IRSN het vermoeden dat de Russische en Kazachstaanse regering het nucleaire incident bewust hebben verzwegen?;;;
2017D33343, 2017-11-21,Welke risico’s bestaan er volgens u voor Nederland en andere EU-lidstaten als landen zoals Rusland en Kazachstan de internationale plichten rondom het melden van nucleaire incidenten niet naleven? Wat gaat u doen om deze risico’s te ondervangen?;;;
2017D33506, 2017-11-22,Bent u bekend met het coalitieakkoord van de nieuwe regering van Nieder-sachsen waarin de «Wunderline» is opgenomen?1;;;
2017D33506, 2017-11-22,Erkent u het grote belang van een snelle spoorverbinding tussen Groningen en Bremen voor onder meer de economie en het werken over de grens?;;;
2017D33506, 2017-11-22,Wat betekent de passage in het nieuwe coalitieakkoord in Niedersachsen voor de realisatie van de «Wunderline»? Bent u bereid om met Niedersachsen in overleg te gaan over de samenwerking om deze snelle spoorverbinding te kunnen realiseren?;;;
2017D33506, 2017-11-22,Kent u het bericht «Provincie werkt verder aan het spoor omwille van de Wunderline»?2;;;
2017D33506, 2017-11-22,Wanneer komt er meer duidelijkheid van de Europese Commissie over een bijdrage in de realisatie van de «Wunderline»? Welke actie onderneemt u richting de Europese Commissie?;;;
2017D33506, 2017-11-22,Wat betekent de uitkomst van het onderzoek dat de bodemgesteldheid onder delen van het traject te zwak is voor de realisatie van de «Wunderline»?3;;;
2017D33506, 2017-11-22,Welke actie onderneemt u om de snelle spoorverbinding tussen Groningen en Bremen zo snel mogelijk te realiseren?;;;
2017D33853, 2017-11-23,Kunt u ingaan op de mededeling dat de Belgische kerncentrale Doel opnieuw is stilgelegd nu tot april 2018?1;;;
2017D33853, 2017-11-23,Klopt het dat de reden voor de beslissing tot stillegging deze keer betonrot is? Hoe oordeelt u over de reeks van incidenten bij deze kerncentrale?;;;
2017D33853, 2017-11-23,Kunt aangeven welke veiligheidsregio’s een rampenplan hebben opgesteld in geval van een kernramp en welke veiligheidsregio’s hier niet over beschik-ken? Deelt u de mening dat het ontbreken van een dergelijk rampenplan in regio’s in de nabijheid van een kerncentrale onverantwoord is?;;;
2017D33853, 2017-11-23,Deelt u de mening dat ondanks dat praten met bewoners zeker sympathiek is omwonenden meer geholpen zouden zijn met structurele deugdelijke informatievoorziening? Op welke wijze gaat u deze vormgeven de motie-Van Veldhoven2 indachtig?;;;
2017D33853, 2017-11-23,Bent u bereid om bij uw Belgische collega op sluiting van deze centrale aan te dringen? Kunt u uw antwoord toelichten?1 http://transparency.engie.com/UMMDetail.aspx?IsDefault=False&UMMId=22017&IsUMM=True&CommodityId=3enhttps://www.tijd.be/ondernemen/milieu-energie/Kerncentrale-Doel-3-blijft-de-hele-winter-dicht/9953825?c;;;
2017D33975, 2017-11-24,Bent u geschrokken van het onderzoek van het Rijkinstituut voor Volksge-zondheid en Milieu (RIVM) dat aangeeft dat er mogelijke sprake is van een andere GenX-vervuilingsbron of -vervuilingsbronnen?1 Kunt u aangeven welke extra maatregelen worden getroffen om de andere bronnen van GenX-vervuiling op te sporen?;;;
2017D33975, 2017-11-24,Klopt het dat de GenX-technologie een gepatenteerd product van Dupont/Chemours is? Is momenteel een dialoog met Dupont/Chemours gaande over wat de andere bron van vervuiling zou kunnen zijn?;;;
2017D33975, 2017-11-24,Heeft u zicht op welke bedrijven of overige instanties in Nederland de GenX-technologie toepassen waarbij GenX-stoffen ontstaan? Zo nee waarom niet? Zo ja heeft een ander bedrijf of instantie een vergunning om GenX-stoffen te lozen in het water?;;;
2017D33975, 2017-11-24,Wanneer wordt de Kamer geïnformeerd over de uitkomsten van het onderzoek naar bioaccumulatie en de mogelijke opstelling van een oppervlakte-kwaliteitsnorm? Wordt bij het opstellen van zo’n norm ook rekening gehouden met schadelijkheid voor biodiversiteit of milieu? Zo nee waarom niet?;;;
2017D33976, 2017-11-24,Kent u het het artikel «Duitse aanval op NS»?1;;;
2017D33976, 2017-11-24,Hoe beoordeelt u de uitspraken van de directeur van het Duitse Arriva? Hoe beoordeelt u zijn oproep om het volledige Nederlandse openbaar vervoer te liberaliseren?;;;
2017D33976, 2017-11-24,Hoe rijmt u deze oproep met het rapport van Ecorys en Arcadis in opdracht van uw ministerie uit 2011 naar decentralisatie van het spoor waarin wordt gesteld dat losknippen van treindiensten uit het hoofdrailnet veel nadelen voor reizigers heeft (onder andere meer overstappen hogere kosten) en weinig reizigersvoordelen oplevert?2;;;
2017D33976, 2017-11-24,Hoe gaat u nu en in de toekomst voorkomen dat buitenlandse commerciële partijen hier alleen komen voor «omzetverhoging van 40%» zoals de voorman van de dochteronderneming van Deutsche Bahn stelt?;;;
2017D33976, 2017-11-24,Bent u bereid deze vragen te beantwoorden voorafgaand aan het algemeen overleg Spoor van 30 november 2017?;;;
2017D34500, 2017-11-28,Kent u het bericht «Driekwart gemeenten koopt nog vervuilend vervoer»?1;;;
2017D34500, 2017-11-28,Deelt u de analyse voortkomend uit de benchmark van Natuur en Milieu dat een groot aantal gemeentelijke knelpunten het streven naar duurzaamheid in de weg zitten? Zo ja hoe kunnen deze knelpunten weggenomen worden? Zo nee waarom niet?;;;
2017D34500, 2017-11-28,Beschikken gemeenten naar uw oordeel over voldoende expertise om – soms ingewikkelde – aanbestedingsprocedures adequaat te kunnen uitvoeren? Zo ja hoe verklaart u dat uit de benchmark naar voren komt dat nog altijd 72 procent (en bij het doelgroepenvervoer zelfs 79 procent) minder goed presteert dan de landelijke inkoopcriteria (minimumeisen en gunningscrite-ria) zoals opgesteld door het Expertisecentrum Aanbesteden van het Ministerie van Economische Zaken (PIANOo)? Hoe vaak wordt gebruik gemaakt van de opgezette expertpool en worden deze aanbevelingen ook opgevolgd?;;;
2017D34500, 2017-11-28,Bent u bereid om de aanbevelingen die uit de benchmark van Natuur en Milieu naar voren komen met de gemeenten te bespreken en hen aan te sporen bij nieuwe aanbestedingen de aanbevelingen uit de benchmark zoveel mogelijk over te nemen? Zo nee waarom niet?;;;
